"","rt","shape_org","cueType","e1_motion_dir","e2_motion_dir","responseAR","cuedAR","uncuedAR","coherence","cued_motion_dir","uncued_motion_dir","response_error","trial_number","round_number","sub","arDiff","pairAvg","cuedMotDir1V0H2R","global_org1W0B","sameDirection1S0D","sameDirection1S0D_R2","pairSameARCat","identicalShapesI1D0","randomTrialsR1C0","motionType1Diag0Trans","responseAR_normed","uncuedCat","cuedCat","respAcc","globalMotion"
"210",2768,3,2,0,180,0.37,0.46,-0.05,1,180,0,-0.09266,62,1,19129,-0.50965,0.208495,0,1,0,0,0,0,0,0,0.0386049999999999,"-1",1,1,"-1"
"217",1999,2,1,0,270,-0.32,-0.37,0.19,1,0,270,0.04633,69,1,19129,0.55599,-0.092665,0,0,0,0,0,0,0,1,-0.130568181818182,"1",-1,1,"-1"
"220",2000,4,1,270,90,-0.32,-0.05,-0.28,1,270,90,-0.27799,72,1,19129,-0.23166,-0.16216,1,1,0,0,1,0,0,0,-0.231656,"-1",-1,1,"1"
"221",2746,4,1,180,270,0.32,0.37,0.37,1,180,270,-0.04633,73,1,19129,0,0.37065,0,1,0,0,1,1,0,0,-0.018535,"1",1,1,"-1"
"223",2281,3,2,90,270,0.14,0.28,0.28,1,270,90,-0.139,75,1,19129,0,0.27799,1,1,0,0,1,1,0,0,-0.013903,"1",1,1,"1"
"224",2980,2,2,270,270,0.32,-0.14,-0.19,1,270,270,0.46332,76,1,19129,-0.04633,-0.162165,1,0,1,1,1,0,0,1,0.480164545454545,"-1",-1,0,"1"
"226",2541,3,2,90,0,-0.32,-0.19,0.46,1,0,90,-0.139,78,1,19129,0.64865,0.138995,0,1,0,0,0,0,0,0,-0.454046,"1",-1,1,"-1"
"228",1958,2,1,0,180,0,-0.14,0.23,1,0,180,0.139,80,1,19129,0.37066,0.04633,0,0,0,0,0,0,0,0,0.155844545454545,"1",-1,0,"-1"
"229",2179,2,1,90,90,-0.32,-0.14,-0.42,1,90,90,-0.18533,81,1,19129,-0.27799,-0.277995,1,0,1,1,1,0,0,1,-0.168475454545455,"-1",-1,1,"1"
"230",1907,3,2,180,0,-0.23,0,0.46,1,0,180,-0.23166,82,1,19129,0.46332,0.23166,0,1,0,0,0,0,0,0,-0.339766666666667,"1",0,0,"-1"
"231",1751,2,2,90,180,-0.37,-0.23,-0.46,1,180,90,-0.139,83,1,19129,-0.23166,-0.34749,0,0,0,0,1,0,0,0,-0.28957875,"-1",-1,1,"-1"
"232",2150,3,2,180,180,-0.32,-0.28,0.37,1,180,180,-0.04633,84,1,19129,0.64864,0.04633,0,1,1,1,0,0,0,1,-0.17953375,"1",-1,1,"-1"
"233",5628,2,1,180,270,-0.14,-0.42,0.28,1,180,270,0.27799,85,1,19129,0.69498,-0.0695,0,0,0,0,0,0,0,0,0.0617711111111111,"1",-1,1,"-1"
"234",2149,4,1,270,180,0.32,-0.42,0.42,1,270,180,0.74131,86,1,19129,0.83398,0,1,1,0,0,0,0,0,0,0.525091111111111,"1",-1,0,"1"
"235",2233,1,2,270,0,0.23,-0.19,-0.46,1,0,270,0.41699,87,1,19129,-0.27799,-0.324325,0,0,0,0,1,0,0,1,0.101934,"-1",-1,0,"-1"
"236",2700,4,2,180,90,0.42,0.37,-0.28,1,90,180,0.04633,88,1,19129,-0.64864,0.04633,1,1,0,0,0,0,0,0,0.074135,"-1",1,1,"1"
"237",2176,2,1,90,90,-0.37,-0.37,0.09,1,90,90,0,89,1,19129,0.46332,-0.139,1,0,1,1,0,0,0,1,-0.176908181818182,"1",-1,1,"1"
"238",1694,4,1,180,0,-0.37,-0.46,-0.05,1,180,0,0.09266,90,1,19129,0.41699,-0.254825,0,1,0,0,1,0,0,0,0.0173725,"-1",-1,1,"-1"
"240",1942,4,1,90,270,-0.46,-0.37,-0.23,1,90,270,-0.09266,92,1,19129,0.139,-0.30116,1,1,0,0,1,0,0,0,-0.269568181818182,"-1",-1,1,"1"
"242",2269,2,1,180,270,0.28,0.32,-0.46,1,180,270,-0.04633,94,1,19129,-0.78764,-0.0695,0,0,0,0,0,0,0,0,0.200771111111111,"-1",1,1,"-1"
"245",3415,3,1,270,270,-0.37,0.09,-0.23,1,270,270,-0.46332,97,1,19129,-0.32432,-0.0695,1,1,1,1,0,0,0,1,-0.428573333333333,"-1",1,0,"1"
"246",3080,4,1,0,270,0.28,0.46,0.46,1,0,270,-0.18533,98,1,19129,0,0.46332,0,1,0,0,1,1,0,1,-0.054055,"1",1,1,"-1"
"247",3963,1,1,0,180,-0.23,-0.32,-0.28,1,0,180,0.09266,99,1,19129,0.04633,-0.301155,0,0,0,0,1,0,0,0,-0.119138571428571,"-1",-1,1,"-1"
"248",2974,3,2,270,180,0.28,0.14,0.19,1,180,270,0.139,100,1,19129,0.04634,0.16216,0,1,0,0,1,0,0,0,0.08108,"1",1,1,"-1"
"249",2339,4,2,0,0,0.37,0.09,-0.42,1,0,0,0.27799,101,1,19129,-0.50965,-0.162165,0,1,1,1,0,0,0,1,0.312736666666667,"-1",1,1,"-1"
"251",3527,4,2,0,180,-0.32,-0.28,0.19,1,180,0,-0.04633,103,1,19129,0.46332,-0.04633,0,1,0,0,0,0,0,0,-0.17953375,"1",-1,1,"-1"
"253",1875,4,1,180,180,0.42,0.14,0.14,1,180,180,0.27799,105,1,19129,0,0.13899,0,1,1,1,1,1,0,1,0.22008,"1",1,1,"-1"
"254",2312,4,1,90,0,-0.51,-0.46,0.05,1,90,0,-0.04633,106,1,19129,0.50965,-0.208495,1,1,0,0,0,0,0,0,-0.1216175,"1",-1,1,"1"
"255",3297,3,2,90,0,-0.46,-0.46,0.37,1,0,90,0,107,1,19129,0.83397,-0.046335,0,1,0,0,0,0,0,0,-0.0752875,"1",-1,1,"-1"
"256",2173,1,2,90,0,0.37,0.19,0.19,1,0,90,0.18533,108,1,19129,0,0.18533,0,0,0,0,1,1,0,0,0.1505775,"1",1,1,"-1"
"257",2140,2,2,270,270,-0.09,0.14,0.14,1,270,270,-0.23166,109,1,19129,0,0.13899,1,0,1,1,1,1,0,1,-0.28957,"1",1,0,"1"
"258",3318,4,1,180,180,0.37,0.19,0.19,1,180,180,0.18533,110,1,19129,0,0.18533,0,1,1,1,1,1,0,1,0.1505775,"1",1,1,"-1"
"261",2092,4,2,0,90,0.42,0.14,0,1,90,0,0.27799,113,1,19129,-0.13899,0.069495,1,1,0,0,0,0,0,0,0.22008,"0",1,1,"1"
"262",2395,3,1,90,90,-0.37,-0.05,0.05,1,90,90,-0.32432,114,1,19129,0.09266,0,1,1,1,1,0,0,0,1,-0.277996,"1",-1,1,"1"
"263",3257,3,1,0,270,0.14,-0.19,-0.32,1,0,270,0.32432,115,1,19129,-0.13899,-0.254825,0,1,0,0,1,0,0,1,0.00926399999999999,"-1",-1,0,"-1"
"264",2572,4,2,90,270,0.32,0.32,0.46,1,270,90,0,116,1,19129,0.139,0.39382,1,1,0,0,1,0,0,0,0.247101111111111,"1",1,1,"1"
"265",2012,2,2,180,0,0.32,0.19,-0.23,1,0,180,0.139,117,1,19129,-0.41699,-0.023165,0,0,0,0,0,0,0,0,0.1042475,"-1",1,1,"-1"
"266",2828,4,1,90,180,0.19,0,0.46,1,90,180,0.18533,118,1,19129,0.46332,0.23166,1,1,0,0,0,0,0,0,0.0772233333333333,"1",0,0,"1"
"267",2527,1,1,0,0,-0.32,-0.42,-0.09,1,0,0,0.09266,119,1,19129,0.32433,-0.254825,0,0,1,1,1,0,0,1,-0.123548888888889,"-1",-1,1,"-1"
"268",2268,4,1,0,270,-0.19,0,-0.37,1,0,270,-0.18533,120,1,19129,-0.37066,-0.18533,0,1,0,0,0,0,0,1,-0.293436666666667,"-1",0,0,"-1"
"269",4156,4,2,90,180,0.37,0.14,0.14,1,180,90,0.23166,121,1,19129,0,0.13899,0,1,0,0,1,1,0,0,0.17374,"1",1,1,"-1"
"270",4107,4,2,180,270,0.05,-0.42,-0.28,1,270,180,0.46332,122,1,19129,0.139,-0.34749,1,1,0,0,1,0,0,0,0.247101111111111,"-1",-1,0,"1"
"271",2890,4,1,0,180,-0.05,0.05,-0.19,1,0,180,-0.09266,123,1,19129,-0.23166,-0.0695,0,1,0,0,0,0,0,0,-0.203856,"-1",1,0,"-1"
"273",4760,4,2,180,0,0.09,-0.37,-0.23,1,0,180,0.46332,125,1,19129,0.139,-0.30116,0,1,0,0,1,0,0,0,0.286411818181818,"-1",-1,0,"-1"
"275",1927,1,1,0,90,0.37,0.42,-0.28,1,0,90,-0.04633,127,1,19129,-0.69498,0.0695,0,0,0,0,0,0,0,0,0.185325,"-1",1,1,"-1"
"276",2169,3,2,0,270,-0.42,-0.46,-0.14,1,270,0,0.04633,128,1,19129,0.32432,-0.30116,1,1,0,0,1,0,0,1,-0.0289575,"-1",-1,1,"1"
"279",2563,4,2,90,90,0.28,-0.19,-0.32,1,90,90,0.46332,131,1,19129,-0.13899,-0.254825,1,1,1,1,1,0,0,1,0.148264,"-1",-1,0,"1"
"280",2335,3,1,180,180,0.19,0.14,0.05,1,180,180,0.04633,132,1,19129,-0.09266,0.09266,0,1,1,1,1,0,0,1,-0.01158,"1",1,1,"-1"
"283",3181,2,1,180,270,0.19,0,0,1,180,270,0.18533,135,1,19129,0,0,0,0,0,0,1,1,0,0,0.0772233333333333,"0",0,0,"-1"
"284",2652,3,1,180,0,-0.37,-0.46,0.05,1,180,0,0.09266,136,1,19129,0.50965,-0.208495,0,1,0,0,0,0,0,0,0.0173725,"1",-1,1,"-1"
"285",3530,3,1,0,180,0.19,-0.05,-0.05,1,0,180,0.23166,137,1,19129,0,-0.04633,0,1,0,0,1,1,0,0,0.277994,"-1",-1,0,"-1"
"287",2324,2,1,180,0,-0.32,-0.09,0.32,1,180,0,-0.23166,139,1,19129,0.41698,0.11583,0,0,0,0,0,0,0,0,-0.304461428571429,"1",-1,1,"-1"
"288",2369,4,1,90,0,-0.42,0.32,0.32,1,90,0,-0.74131,140,1,19129,0,0.32432,1,1,0,0,1,1,0,0,-0.494208888888889,"1",1,0,"1"
"289",4709,3,2,270,270,-0.28,-0.09,-0.09,1,270,270,-0.18533,141,1,19129,0,-0.09266,1,1,1,1,1,1,0,1,-0.258131428571429,"-1",-1,1,"1"
"290",2951,4,2,270,90,0.37,0.37,0.19,1,90,270,0,142,1,19129,-0.18532,0.27799,1,1,0,0,1,0,0,0,0.027795,"1",1,1,"1"
"291",2840,4,1,90,90,0.32,0.09,0.23,1,90,90,0.23166,143,1,19129,0.139,0.16216,1,1,1,1,1,0,0,1,0.266406666666667,"1",1,1,"1"
"292",4341,1,2,270,90,-0.28,-0.23,0.37,1,90,270,-0.04633,144,1,19129,0.60231,0.069495,1,0,0,0,0,0,0,0,-0.19690875,"1",-1,1,"1"
"293",2451,3,1,270,0,-0.46,-0.37,0.28,1,270,0,-0.09266,145,1,19129,0.64865,-0.046335,1,1,0,0,0,0,0,1,-0.269568181818182,"1",-1,1,"1"
"295",2213,4,2,0,0,0.23,0.42,0.09,1,0,0,-0.18533,0,2,19129,-0.32433,0.254825,0,1,1,1,1,0,0,1,0.046335,"1",1,1,"-1"
"296",2694,2,2,270,180,-0.28,-0.37,0.32,1,180,270,0.09266,1,2,19129,0.69498,-0.02317,0,0,0,0,0,0,0,0,-0.0842381818181818,"1",-1,1,"-1"
"297",1460,4,1,270,180,-0.32,-0.28,-0.28,1,270,180,-0.04633,2,2,19129,0,-0.27799,1,1,0,0,1,1,0,0,-0.17953375,"-1",-1,1,"1"
"299",2140,1,1,0,0,-0.32,-0.14,-0.14,1,0,0,-0.18533,4,2,19129,0,-0.139,0,0,1,1,1,1,0,1,-0.168475454545455,"-1",-1,1,"-1"
"300",4640,3,2,180,180,0.32,0.28,0.42,1,180,180,0.04633,5,2,19129,0.139,0.34749,0,1,1,1,1,0,0,1,0.171427,"1",1,1,"-1"
"301",1631,3,1,180,180,-0.42,-0.42,0.46,1,180,180,0,6,2,19129,0.88031,0.023165,0,1,1,1,0,0,0,1,-0.216218888888889,"1",-1,1,"-1"
"302",1728,3,2,0,0,-0.23,0.05,0.23,1,0,0,-0.27799,7,2,19129,0.18533,0.138995,0,1,1,1,1,0,0,1,-0.389186,"1",1,0,"-1"
"303",3047,3,2,180,90,0.28,-0.37,-0.28,1,90,180,0.64865,8,2,19129,0.09267,-0.324325,1,1,0,0,1,0,0,0,0.471741818181818,"-1",-1,0,"1"
"304",1824,2,1,0,90,0.05,0.19,0.37,1,0,90,-0.139,9,2,19129,0.18532,0.27799,0,0,0,0,1,0,0,0,-0.1737425,"1",1,1,"-1"
"305",1512,4,1,90,0,0.28,0.19,0.19,1,90,0,0.09266,10,2,19129,0,0.18533,1,1,0,0,1,1,0,0,0.0579175,"1",1,1,"1"
"306",3802,4,2,180,180,0.46,0.37,0.14,1,180,180,0.09266,11,2,19129,-0.23166,0.25482,0,1,1,1,1,0,0,1,0.120465,"1",1,1,"-1"
"307",1551,2,2,270,180,-0.09,0.14,-0.09,1,180,270,-0.23166,12,2,19129,-0.23165,0.023165,0,0,0,0,0,0,0,0,-0.28957,"-1",1,0,"-1"
"308",2656,3,2,0,180,-0.37,-0.23,-0.23,1,180,0,-0.139,13,2,19129,0,-0.23166,0,1,0,0,1,1,0,0,-0.28957875,"-1",-1,1,"-1"
"311",2352,1,2,180,270,-0.28,-0.28,-0.09,1,270,180,0,16,2,19129,0.18533,-0.185325,1,0,0,0,1,0,0,0,-0.13320375,"-1",-1,1,"1"
"312",1507,2,2,180,180,-0.37,-0.42,0.42,1,180,180,0.04633,17,2,19129,0.83398,0,0,0,1,1,0,0,0,1,-0.169888888888889,"1",-1,1,"-1"
"314",2536,1,2,0,0,0.32,0.23,0.32,1,0,0,0.09266,19,2,19129,0.09266,0.27799,0,0,1,1,1,0,0,1,0.169883333333333,"1",1,1,"-1"
"315",3306,1,1,90,180,0.14,-0.19,0.14,1,90,180,0.32432,20,2,19129,0.32432,-0.02317,1,0,0,0,0,0,0,0,0.00926399999999999,"1",-1,0,"1"
"316",1919,4,2,270,90,-0.37,-0.19,0.42,1,90,270,-0.18533,21,2,19129,0.60232,0.11583,1,1,0,0,0,0,0,0,-0.500386,"1",-1,1,"1"
"318",2096,3,1,270,0,0.28,-0.23,0.19,1,270,0,0.50965,23,2,19129,0.41699,-0.023165,1,1,0,0,0,0,0,1,0.35907125,"1",-1,0,"1"
"319",1708,4,2,180,90,-0.28,-0.28,-0.42,1,90,180,0,24,2,19129,-0.139,-0.34749,1,1,0,0,1,0,0,0,-0.13320375,"-1",-1,1,"1"
"322",1874,4,2,270,0,-0.09,-0.23,-0.28,1,0,270,0.139,27,2,19129,-0.04633,-0.254825,0,1,0,0,1,0,0,1,-0.01157875,"-1",-1,1,"-1"
"323",1583,3,1,90,180,-0.37,-0.46,-0.32,1,90,180,0.09266,28,2,19129,0.139,-0.39382,1,1,0,0,1,0,0,0,0.0173725,"-1",-1,1,"1"
"325",1543,1,2,180,0,0.37,0.19,0.19,1,0,180,0.18533,30,2,19129,0,0.18533,0,0,0,0,1,1,0,0,0.1505775,"1",1,1,"-1"
"326",2382,2,1,90,180,-0.46,-0.32,0,1,90,180,-0.139,31,2,19129,0.32432,-0.16216,1,0,0,0,0,0,0,0,-0.350798571428571,"0",-1,1,"1"
"327",3369,4,1,180,0,-0.23,-0.32,-0.32,1,180,0,0.09266,32,2,19129,0,-0.32432,0,1,0,0,1,1,0,0,-0.119138571428571,"-1",-1,1,"-1"
"329",2301,1,1,0,270,0.09,0.23,0.23,1,0,270,-0.139,34,2,19129,0,0.23166,0,0,0,0,1,1,0,1,-0.0617766666666667,"1",1,1,"-1"
"330",1871,4,2,270,90,-0.19,0,0,1,90,270,-0.18533,35,2,19129,0,0,1,1,0,0,1,1,0,0,-0.293436666666667,"0",0,0,"1"
"331",1743,2,1,270,90,-0.46,-0.23,0,1,270,90,-0.23166,36,2,19129,0.23166,-0.11583,1,0,0,0,0,0,0,0,-0.38223875,"0",-1,1,"1"
"333",1400,3,1,0,270,-0.23,0.09,0.37,1,0,270,-0.32432,38,2,19129,0.27799,0.231655,0,1,0,0,1,0,0,1,-0.289573333333333,"1",1,0,"-1"
"334",1823,4,1,270,270,0.46,0.23,-0.46,1,270,270,0.23166,39,2,19129,-0.69498,-0.11583,1,1,1,1,0,0,0,1,0.308883333333333,"-1",1,1,"1"
"335",3413,3,2,270,270,-0.28,-0.14,-0.46,1,270,270,-0.139,40,2,19129,-0.32432,-0.30116,1,1,1,1,1,0,0,1,-0.122145454545455,"-1",-1,1,"1"
"338",2048,4,1,180,0,-0.32,-0.37,-0.37,1,180,0,0.04633,43,2,19129,0,-0.37066,0,1,0,0,1,1,0,0,-0.130568181818182,"-1",-1,1,"-1"
"339",1925,4,2,180,270,-0.32,0.09,-0.42,1,270,180,-0.41699,44,2,19129,-0.50965,-0.162165,1,1,0,0,0,0,0,0,-0.382233333333333,"-1",1,0,"1"
"340",1793,4,1,180,180,0.32,0.09,-0.05,1,180,180,0.23166,45,2,19129,-0.13899,0.023165,0,1,1,1,0,0,0,1,0.266406666666667,"-1",1,1,"-1"
"341",2069,4,1,0,0,0.19,0.28,0.28,1,0,0,-0.09266,46,2,19129,0,0.27799,0,1,1,1,1,1,0,1,0.032437,"1",1,1,"-1"
"345",2274,2,2,270,180,0.23,0.19,-0.05,1,180,270,0.04633,50,2,19129,-0.23166,0.0695,0,0,0,0,0,0,0,0,0.0115875,"-1",1,1,"-1"
"346",2060,4,1,180,180,0.14,0.05,-0.14,1,180,180,0.09266,51,2,19129,-0.18533,-0.046335,0,1,1,1,0,0,0,1,-0.018536,"-1",1,1,"-1"
"349",2647,3,2,270,180,0.32,0.14,-0.42,1,180,270,0.18533,54,2,19129,-0.55598,-0.139,0,1,0,0,0,0,0,0,0.12741,"-1",1,1,"-1"
"350",6108,1,1,0,270,-0.28,0.46,-0.19,1,0,270,-0.74131,55,2,19129,-0.64865,0.138995,0,0,0,0,0,0,0,1,-0.610035,"-1",1,0,"-1"
"351",1947,3,2,90,270,0.42,0.28,-0.37,1,270,90,0.139,56,2,19129,-0.64865,-0.046335,1,1,0,0,0,0,0,0,0.264097,"-1",1,1,"1"
"352",1905,4,1,0,270,0.28,0,0.14,1,0,270,0.27799,57,2,19129,0.13899,0.069495,0,1,0,0,0,0,0,1,0.169883333333333,"1",0,0,"-1"
"354",2378,3,2,180,270,-0.23,-0.42,0.23,1,270,180,0.18533,59,2,19129,0.64865,-0.092665,1,1,0,0,0,0,0,0,-0.0308888888888889,"1",-1,1,"1"
"355",1791,4,1,180,270,0.37,0.42,0.42,1,180,270,-0.04633,60,2,19129,0,0.41699,0,1,0,0,1,1,0,0,0.185325,"1",1,1,"-1"
"358",1874,4,2,90,0,0.28,0.46,0.19,1,0,90,-0.18533,63,2,19129,-0.27799,0.324325,0,1,0,0,1,0,0,0,-0.054055,"1",1,1,"-1"
"359",1565,3,1,90,180,0.32,0.32,-0.46,1,90,180,0,64,2,19129,-0.78764,-0.0695,1,1,0,0,0,0,0,0,0.247101111111111,"-1",1,1,"1"
"360",1763,4,1,180,270,0,-0.23,-0.05,1,180,270,0.23166,65,2,19129,0.18533,-0.138995,0,1,0,0,1,0,0,0,0.08108125,"-1",-1,0,"-1"
"361",2535,2,2,0,0,-0.23,-0.42,-0.09,1,0,0,0.18533,66,2,19129,0.32433,-0.254825,0,0,1,1,1,0,0,1,-0.0308888888888889,"-1",-1,1,"-1"
"363",2308,4,1,90,90,0.32,0.28,-0.28,1,90,90,0.04633,68,2,19129,-0.55598,0,1,1,1,1,0,0,0,1,0.171427,"-1",1,1,"1"
"366",1898,4,1,270,0,-0.23,-0.23,-0.19,1,270,0,0,71,2,19129,0.04633,-0.208495,1,1,0,0,1,0,0,1,-0.15057875,"-1",-1,1,"1"
"367",2357,3,1,90,270,0,0.14,0.09,1,90,270,-0.139,72,2,19129,-0.04633,0.115825,1,1,0,0,1,0,0,0,-0.19691,"1",1,0,"1"
"368",1708,3,1,180,0,0.14,-0.05,-0.05,1,180,0,0.18533,73,2,19129,0,-0.04633,0,1,0,0,1,1,0,0,0.231654,"-1",-1,0,"-1"
"370",1693,1,1,180,180,0.14,-0.14,-0.09,1,180,180,0.27799,75,2,19129,0.04634,-0.11583,0,0,1,1,1,0,0,1,0.294834545454545,"-1",-1,0,"-1"
"371",1499,2,1,0,90,-0.32,-0.32,0.46,1,0,90,0,76,2,19129,0.78764,0.0695,0,0,0,0,0,0,0,0,-0.211798571428571,"1",-1,1,"-1"
"375",1788,1,1,180,180,0.46,0.37,0.37,1,180,180,0.09266,80,2,19129,0,0.37065,0,0,1,1,1,1,0,1,0.120465,"1",1,1,"-1"
"377",1425,2,2,270,180,0.14,0.14,0.09,1,180,270,0,82,2,19129,-0.04633,0.115825,0,0,0,0,1,0,0,0,-0.05792,"1",1,1,"-1"
"379",1602,3,2,0,0,0.19,-0.05,0.19,1,0,0,0.23166,84,2,19129,0.23166,0.0695,0,1,1,1,0,0,0,1,0.277994,"1",-1,0,"-1"
"380",1725,2,2,90,0,-0.28,0.14,0.28,1,0,90,-0.41699,85,2,19129,0.139,0.20849,0,0,0,0,1,0,0,0,-0.4749,"1",1,0,"-1"
"382",1775,1,2,90,90,-0.37,0.46,-0.09,1,90,90,-0.83397,87,2,19129,-0.55598,0.18533,1,0,1,1,0,0,0,1,-0.702705,"-1",1,0,"1"
"383",1613,4,1,180,90,0.23,0.05,0,1,180,90,0.18533,88,2,19129,-0.04633,0.023165,0,1,0,0,0,0,0,0,0.074134,"0",1,1,"-1"
"384",1515,4,2,270,270,0.23,0.32,0.14,1,270,270,-0.09266,89,2,19129,-0.18533,0.231655,1,1,1,1,1,0,0,1,0.154441111111111,"1",1,1,"1"
"385",1251,4,1,270,270,-0.46,-0.46,-0.46,1,270,270,0,90,2,19129,0,-0.46332,1,1,1,1,1,1,0,1,-0.0752875,"-1",-1,1,"1"
"386",2353,4,2,0,0,0.32,0.05,-0.05,1,0,0,0.27799,91,2,19129,-0.09266,0,0,1,1,1,0,0,0,1,0.166794,"-1",1,1,"-1"
"387",1692,4,2,270,270,-0.37,0.23,0.23,1,270,270,-0.60231,92,2,19129,0,0.23166,1,1,1,1,1,1,0,1,-0.525096666666667,"1",1,0,"1"
"388",2312,2,2,180,180,0.37,-0.09,0.14,1,180,180,0.46332,93,2,19129,0.23165,0.023165,0,0,1,1,0,0,0,1,0.390508571428571,"1",-1,0,"-1"
"389",2393,4,2,90,0,-0.19,0.05,0.46,1,0,90,-0.23166,94,2,19129,0.41699,0.254825,0,1,0,0,1,0,0,0,-0.342856,"1",1,0,"-1"
"390",1885,2,1,180,0,0.23,-0.28,-0.28,1,180,0,0.50965,95,2,19129,0,-0.27799,0,0,0,0,1,1,0,0,0.37644625,"-1",-1,0,"-1"
"391",1775,3,2,180,0,-0.32,-0.46,-0.14,1,0,180,0.139,96,2,19129,0.32432,-0.30116,0,1,0,0,1,0,0,0,0.0637125,"-1",-1,1,"-1"
"392",3068,4,1,0,90,-0.23,-0.05,0.32,1,0,90,-0.18533,97,2,19129,0.37065,0.138995,0,1,0,0,0,0,0,0,-0.138996,"1",-1,1,"-1"
"393",1843,2,1,180,90,0.28,0.23,0.32,1,180,90,0.04633,98,2,19129,0.09266,0.27799,0,0,0,0,1,0,0,0,0.123553333333333,"1",1,1,"-1"
"394",2240,3,1,0,0,-0.19,-0.14,0.23,1,0,0,-0.04633,99,2,19129,0.37066,0.04633,0,1,1,1,0,0,0,1,-0.0294854545454545,"1",-1,1,"-1"
"395",1459,4,1,270,0,0.23,0.28,0.46,1,270,0,-0.04633,100,2,19129,0.18533,0.370655,1,1,0,0,1,0,0,1,0.078767,"1",1,1,"1"
"396",1872,4,1,0,270,0,-0.14,0.28,1,0,270,0.139,101,2,19129,0.41699,0.069495,0,1,0,0,0,0,0,1,0.155844545454545,"1",-1,0,"-1"
"397",1371,3,1,270,180,0.32,0.05,-0.23,1,270,180,0.27799,102,2,19129,-0.27799,-0.092665,1,1,0,0,0,0,0,0,0.166794,"-1",1,1,"1"
"398",1672,3,2,90,90,-0.14,0.42,0.37,1,90,90,-0.55598,103,2,19129,-0.04634,0.39382,1,1,1,1,1,0,0,1,-0.324325,"1",1,0,"1"
"399",3080,2,2,0,0,0.46,0.42,-0.37,1,0,0,0.04633,104,2,19129,-0.78765,0.023165,0,0,1,1,0,0,0,1,0.277995,"-1",1,1,"-1"
"401",1462,4,1,90,270,0.37,-0.09,-0.09,1,90,270,0.46332,106,2,19129,0,-0.09266,1,1,0,0,1,1,0,0,0.390508571428571,"-1",-1,0,"1"
"402",2025,3,1,180,0,0,-0.14,-0.32,1,180,0,0.139,107,2,19129,-0.18532,-0.23166,0,1,0,0,1,0,0,0,0.155844545454545,"-1",-1,0,"-1"
"406",3649,2,1,270,0,-0.42,-0.46,-0.32,1,270,0,0.04633,111,2,19129,0.139,-0.39382,1,0,0,0,1,0,0,1,-0.0289575,"-1",-1,1,"1"
"407",3086,2,1,180,180,0.23,-0.32,-0.05,1,180,180,0.55598,112,2,19129,0.27799,-0.185325,0,0,1,1,1,0,0,1,0.344181428571429,"-1",-1,0,"-1"
"408",2137,3,2,180,90,-0.14,0.32,-0.05,1,90,180,-0.46332,113,2,19129,-0.37065,0.138995,1,1,0,0,0,0,0,0,-0.216218888888889,"-1",1,0,"1"
"409",1584,3,2,0,90,-0.23,-0.14,-0.14,1,90,0,-0.09266,114,2,19129,0,-0.139,1,1,0,0,1,1,0,0,-0.0758154545454545,"-1",-1,1,"1"
"411",2101,3,1,0,180,0.32,0,0,1,0,180,0.32432,116,2,19129,0,0,0,1,0,0,1,1,0,0,0.216213333333333,"0",0,0,"-1"
"412",3817,4,1,270,180,0.32,0.19,0.05,1,270,180,0.139,117,2,19129,-0.139,0.11583,1,1,0,0,1,0,0,0,0.1042475,"1",1,1,"1"
"413",2582,3,2,0,90,-0.32,-0.14,0.37,1,90,0,-0.18533,118,2,19129,0.50965,0.115825,1,1,0,0,0,0,0,0,-0.168475454545455,"1",-1,1,"1"
"414",3650,4,1,90,270,0.46,0.32,0.46,1,90,270,0.139,119,2,19129,0.139,0.39382,1,1,0,0,1,0,0,0,0.386101111111111,"1",1,1,"1"
"415",1632,2,1,180,90,-0.28,-0.37,-0.19,1,180,90,0.09266,120,2,19129,0.18533,-0.277995,0,0,0,0,1,0,0,0,-0.0842381818181818,"-1",-1,1,"-1"
"417",1727,4,2,90,0,0.19,0.37,0.37,1,0,90,-0.18533,122,2,19129,0,0.37065,0,1,0,0,1,1,0,0,-0.157525,"1",1,1,"-1"
"419",2161,4,1,90,180,0.37,0.14,0.28,1,90,180,0.23166,124,2,19129,0.139,0.20849,1,1,0,0,1,0,0,0,0.17374,"1",1,1,"1"
"420",1730,4,1,180,0,0.42,0.37,-0.19,1,180,0,0.04633,125,2,19129,-0.55598,0.09266,0,1,0,0,0,0,0,0,0.074135,"-1",1,1,"-1"
"421",2641,4,1,180,180,-0.09,-0.23,0.37,1,180,180,0.139,126,2,19129,0.60231,0.069495,0,1,1,1,0,0,0,1,-0.01157875,"1",-1,1,"-1"
"422",1655,3,1,180,90,-0.05,0,-0.23,1,180,90,-0.04633,127,2,19129,-0.23166,-0.11583,0,1,0,0,0,0,0,0,-0.154436666666667,"-1",0,0,"-1"
"423",2109,2,2,0,0,0.28,-0.42,-0.28,1,0,0,0.69498,128,2,19129,0.139,-0.34749,0,0,1,1,1,0,0,1,0.478761111111111,"-1",-1,0,"-1"
"424",2144,3,1,270,0,-0.23,-0.09,0.28,1,270,0,-0.139,129,2,19129,0.37065,0.092665,1,1,0,0,0,0,0,1,-0.211801428571429,"1",-1,1,"1"
